ARG-group,ReadCount,16s-NormalizedReadCount,Sample
CHLORAMPHENICOL_EXPORTER,55,0.00381858335212,D02182354
EPTA,4476,0.269858403355,D02182354
MSBA,3469,0.196568765481,D02182354
MEXW,39,0.00126342662258,D02182354
MULTIDRUG_ABC_TRANSPORTER,11,0.000627621831231,D02182354
ESCHERICHIA_COLI_MDFA,37,0.00297612427554,D02182354
QNRB23,1,0.000145923338074,D02182354
TET40,6,0.000487369572483,D02182354
PORIN_OMPC,923,0.082940916827,D02182354
MDFA,3201,0.25747496773,D02182354
PBP_2X,12,0.000527658790475,D02182354
VIBRIO_CHOLERAE_VARG,170,0.0143753196123,D02182354
LMRD,2,9.9633457416e-05,D02182354
LMRC,3,0.000172965075549,D02182354
MPHA,3118,0.3416196239,D02182354
MRX,3632,0.290724624849,D02182354
MTRD,4,0.000123631394207,D02182354
APH_6__I,655,0.081206886222,D02182354
MDTK,4518,0.314341035781,D02182354
FMTC,3,0.000117780980017,D02182354
MTRE,27,0.00190668995487,D02182354
CLASS_C,3342,0.282601871437,D02182354
CLASS_A,1,0.000109928914682,D02182354
MTRA,1,0.000144643308792,D02182354
MEFA,7,0.000570001779834,D02182354
MDSB,1,3.12594070187e-05,D02182354
MDTO,5225,0.252289273447,D02182354
METALLO_BETA_LACTAMASE,208,0.0236536699178,D02182354
ROSA,1873,0.150656236976,D02182354
ROSB,2863,0.17388203466,D02182354
MSRA,4,0.000270317003317,D02182354
VIBRIO_CHOLERAE_OMPT,229,0.0219538268566,D02182354
NORA,1,8.49965835172e-05,D02182354
VIBRIO_CHOLERAE_OMPU,283,0.0265896434659,D02182354
TETO,3,0.000154829457299,D02182354
AADA25,17,0.00213170138737,D02182354
QNRS9,1,0.000151278322957,D02182354
CAMP_REGULATORY_PROTEIN,2065,0.417797316845,D02182354
STAPHYLOCOCCUS_MUPA_CONFERRING_RESISTANCE_TO_MUPIROCIN,2,6.44114734466e-05,D02182354
YOJI,3347,0.201790901705,D02182354
DFRA21,3,0.000599612261903,D02182354
DFRA22,2,0.000399741507936,D02182354
FLOR,857,0.0699572375367,D02182354
UGD,2253,0.191497302664,D02182354
MDTC,52,0.0016730644576,D02182354
MDTB,71,0.0022514287334,D02182354
MDTA,513,0.0407664095653,D02182354
MDTG,2560,0.210013448945,D02182354
MDTF,8473,0.269458349307,D02182354
MDTE,3483,0.298349929744,D02182354
MDTD,2682,0.187789394381,D02182354
ESCHERICHIA_COLI_MIPA,1482,0.197074175273,D02182354
MDTH,2375,0.194836695799,D02182354
CPXA,3825,0.276025010061,D02182354
MDTN,2762,0.265560054536,D02182354
MDTM,3832,0.308229951997,D02182354
MDTL,3524,0.297229791821,D02182354
APH_3___I,1,0.000121692525479,D02182354
EFRB,2,0.00018220262102,D02182354
TEM,365,0.0428370681769,D02182354
EMRY,3327,0.214296972157,D02182354
TETA_60_,1,5.6957986882e-05,D02182354
BAER,1633,0.224392397095,D02182354
BAES,2957,0.208817859132,D02182354
AMPC,1,8.65582005372e-05,D02182354
EMRR,1359,0.254647832477,D02182354
DFRA17,1615,0.339239230341,D02182354
EMRB_QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER,2,0.0001371254653,D02182354
PMRF,2057,0.210674326865,D02182354
DFRA12,335,0.0669567025792,D02182354
EMRK,2845,0.242440125792,D02182354
EMRA,2216,0.187386519181,D02182354
EMRB,3378,0.217581957303,D02182354
EMRD,3481,0.291367425388,D02182354
EMRE,989,0.26092727189,D02182354
APH_3____I,539,0.0653511231769,D02182354
ERMB,524,0.0705339811757,D02182354
ERMC,71,0.00959625361776,D02182354
ERMF,2,0.00024795995793,D02182354
HMRM,2,0.000142149458641,D02182354
MGRB,346,0.242779177532,D02182354
ERMX,6,0.000782102950309,D02182354
TETW,5,0.000258049095498,D02182354
CHLORAMPHENICOL_AND_FLORFENICOL_EXPORTER,1,6.94287882204e-05,D02182354
DFRA1,259,0.0544043100052,D02182354
DFRA7,2,0.00042011050197,D02182354
DFRA5,1,0.000154829457299,D02182354
ESCHERICHIA_COLI_LAMB,4095,0.302797470151,D02182354
MAJOR_FACILITATOR_SUPERFAMILY_TRANSPORTER,1,8.47780833025e-05,D02182354
TETQ,20,0.00100391702906,D02182354
MECA,2,9.87385461218e-05,D02182354
SUL1,3416,0.398074741224,D02182354
SUL2,687,0.0836027650037,D02182354
OXA,2882,0.344364274037,D02182354
QACH,40,0.0119922452381,D02182354
TETM,23,0.00118702583929,D02182354
PENA,1,5.29352719176e-05,D02182354
TETA,6151,0.482980538722,D02182354
KDPE,1439,0.210916944304,D02182354
SDIA,1427,0.196085701564,D02182354
AADA,3078,0.385963345314,D02182354
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,154,0.0236219342247,D02182354
RLMA_II_,3,0.000350836961752,D02182354
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,2454,0.204367845932,D02182354
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,2353,0.284244765107,D02182354
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR,1,0.000150587554359,D02182354
TET37,2,0.000610716192679,D02182354
TET35,140,0.0125122341915,D02182354
TET34,278,0.0595329317175,D02182354
TETB_46_,2,0.000114113060224,D02182354
MARA,834,0.216568617744,D02182354
EVGS,8219,0.226442543803,D02182354
MEL,12,0.000812616207097,D02182354
ARNA,2313,0.115226093502,D02182354
TET_K_,2,0.000143697927689,D02182354
GADW,2366,0.322427866287,D02182354
DFRA16,6,0.00126033150591,D02182354
FARB,1,6.49186504029e-05,D02182354
PATA,3265,0.234586866953,D02182354
PATB,6,0.000509979501103,D02182354
AAC_6___IB8,7,0.0010260032037,D02182354
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,2780,0.334601149069,D02182354
CMEB,5,0.000158551319253,D02182354
SERRATIA_MARCESCENS_OMP1,399,0.0351831312499,D02182354
MEXX,2617,0.217942401306,D02182354
CFXA6,2,0.000199266914832,D02182354
CFXA2,1,0.000102737303441,D02182354
TET_40_,1,8.12282620805e-05,D02182354
AAC_3__IB_AAC_6___IB,1,9.87385461218e-05,D02182354
MEXI,2,6.40984925261e-05,D02182354
MEXF,4,0.000124213462918,D02182354
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,2647,0.376269617022,D02182354
MEXE,431,0.0358030445048,D02182354
MEXB,313,0.00986837962587,D02182354
ADEJ,18,0.000561073855656,D02182354
OQXA,1,8.43444358176e-05,D02182354
MSI_1,1,9.67116551457e-05,D02182354
ACRD,5115,0.162667231996,D02182354
ACI_1,1,0.000116122092974,D02182354
SMEF,55,0.00382663943514,D02182354
SMEE,1,3.17102638507e-05,D02182354
ACRE,5,0.000428294472788,D02182354
AAC_6___I,1915,0.345104707568,D02182354
MDTP,3935,0.265924352013,D02182354
MACB,3599,0.184301629165,D02182354
MACA,2282,0.202849959546,D02182354
AAC_3__II,336,0.038744176923,D02182354
OMP36,217,0.0190836595888,D02182354
PBP_1B,45,0.00180760091134,D02182354
ACRS,1765,0.264578910565,D02182354
CATB,1619,0.254249875529,D02182354
PBP_1A,35,0.00160535967199,D02182354
RPOB2,567,0.0160920037758,D02182354
DNA_BINDING_PROTEIN_H_NS,932,0.224351274052,D02182354
ACRB,9523,0.301397232587,D02182354
ACRA,2815,0.232669093858,D02182354
ACRF,6659,0.212383938937,D02182354
KLEBSIELLA_PNEUMONIAE_OMPK37,1031,0.0909118002974,D02182354
KLEBSIELLA_PNEUMONIAE_OMPK36,72,0.0064699306734,D02182354
BACTERIAL_REGULATORY_PROTEIN_LUXR,1530,0.247340058035,D02182354
TOLC,4048,0.269692270687,D02182354
CATB10,1,0.000157041306689,D02182354
OMPR,674,0.108254730525,1274300
BACA,440,0.0590217202328,1274300
CTX_M,243,0.0305798336342,1274300
VGAC,8,0.00385476785253,1274300
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,285,0.0532488977588,1274300
OMPF,1206,0.125823576315,1274300
VATF,1,0.000165702690493,1274300
CHLORAMPHENICOL_EXPORTER,85,0.0065531053493,1274300
EPTA,850,0.056905393801,1274300
MSBA,978,0.0615371960788,1274300
QNRB28,2,0.000342245743916,1274300
MEXW,55,0.00197850314631,1274300
MULTIDRUG_ABC_TRANSPORTER,8,0.000506855288568,1274300
QNRB23,2,0.000324073403531,1274300
QNRB27,3,0.000513368615874,1274300
PORIN_OMPC,158,0.0157656854132,1274300
MDFA,570,0.0509111412718,1274300
PBP_2X,2,9.76541189307e-05,1274300
VIBRIO_CHOLERAE_VARG,1203,0.112959524109,1274300
RAMA,3,0.000885974869331,1274300
MPHA,663,0.0806619778045,1274300
MRX,782,0.06950745237,1274300
MPHD,10,0.00124558825167,1274300
APH_6__I,1071,0.147444870359,1274300
QEPA,5,0.000358319908014,1274300
FOSA6,4,0.00105382142731,1274300
FOSA7,2,0.0005231470657,1274300
FOSA5,3,0.000790366070482,1274300
ESCHERICHIA_COLI_MDFA,8,0.000714542333639,1274300
MTRE,5,0.00039208024196,1274300
CLASS_C,616,0.0578412858282,1274300
CLASS_A,1,0.000122067648663,1274300
MTRA,1,0.000160615327189,1274300
MEFA,7,0.00063294336344,1274300
VATB,258,0.0445662075781,1274300
MDSB,1,3.47111797147e-05,1274300
MDTO,923,0.0494883336968,1274300
METALLO_BETA_LACTAMASE,2,0.000252553755855,1274300
ROSA,336,0.0300107780129,1274300
ROSB,528,0.035608684251,1274300
VIBRIO_CHOLERAE_OMPT,1036,0.110286701176,1274300
QNRD2,3,0.000513368615874,1274300
VIBRIO_CHOLERAE_OMPU,678,0.0707366374306,1274300
TETO,23,0.00131810137054,1274300
MSRE,22,0.00164082786391,1274300
QNRS5,2,0.000335966005496,1274300
VATE,4,0.000684491487832,1274300
QNRS9,26,0.00436755807144,1274300
QNRS8,8,0.00134386402198,1274300
CAMP_REGULATORY_PROTEIN,1183,0.265777966323,1274300
CMX,4,0.00038446503516,1274300
YOJI,627,0.0419760963685,1274300
ESCHERICHIA_COLI_MIPA,262,0.0386875692941,1274300
ADP_RIBOSYLATING_TRANSFERASE_ARR,2,0.000488270594654,1274300
FLOR,1156,0.104784803358,1274300
UGD,734,0.0692765366899,1274300
MDTC,15,0.00053590675023,1274300
MDTB,21,0.000739448256326,1274300
MDTA,74,0.00652988385621,1274300
MDTG,453,0.041266152869,1274300
MDTF,1593,0.0562547052037,1274300
MDTE,632,0.0601143537314,1274300
MDTD,447,0.0347542923265,1274300
MDTK,1506,0.116350556258,1274300
MDTH,401,0.0365291993388,1274300
CPXA,775,0.0621022501406,1274300
MDTN,510,0.0544500007157,1274300
MDTM,645,0.0576099756497,1274300
MDTL,714,0.0668718423113,1274300
TETB_60_,1,6.32474863541e-05,1274300
VANS,31,0.00253966248897,1274300
VANR,4,0.000639655800856,1274300
OXY,3,0.000377528810299,1274300
SHV,5,0.000640214940542,1274300
APH_3___I,7,0.000945911668609,1274300
OXA,72,0.00955312033018,1274300
EMRY,575,0.041126307411,1274300
MOX,16,0.00152982953938,1274300
BAER,296,0.0451650300055,1274300
BAES,501,0.0392864402443,1274300
DFRA14,33,0.00769725937432,1274300
AMPC,27,0.00259513898733,1274300
EMRR,230,0.0478560668055,1274300
DFRA17,50,0.0116625142035,1274300
PMRF,332,0.0377575708288,1274300
DFRA12,2,0.000443882358776,1274300
EMRK,509,0.0481646768757,1274300
EMRA,425,0.0399067312938,1274300
EMRB,653,0.0467051804163,1274300
EMRD,707,0.0657120514759,1274300
EMRE,193,0.0565417348609,1274300
APH_3____I,893,0.120227658371,1274300
ERMB,92,0.0137512942984,1274300
ERMC,11,0.00165091492045,1274300
ERMF,4,0.00055068112179,1274300
HMRM,3,0.000236769146114,1274300
MGRB,58,0.0451910018456,1274300
PER,6,0.000713382362319,1274300
TETW,135,0.00773668195754,1274300
DFRA1,552,0.128754156807,1274300
DFRA7,7,0.00163275198849,1274300
ERMT,2,0.000300166349172,1274300
DFRA5,18,0.00309467278302,1274300
ESCHERICHIA_COLI_LAMB,783,0.0642907862579,1274300
TEM,616,0.080277941185,1274300
QNRB62,1,0.000162036701766,1274300
TETQ,10,0.000557386523577,1274300
QNRB,4,0.000681307806493,1274300
TETR,8,0.00140847286919,1274300
SUL1,393,0.050854331369,1274300
SUL2,905,0.122292865727,1274300
QACH,7,0.00233038238357,1274300
TETM,143,0.00819515199947,1274300
SERRATIA_MARCESCENS_OMP1,59,0.00577699834583,1274300
PENA,3,0.000176341707539,1274300
QNRS,4,0.000662810761973,1274300
TETC,13,0.00241656766389,1274300
TETB,5,0.000406892162211,1274300
KDPE,267,0.0434560829242,1274300
TETD,8,0.000743559281198,1274300
SDIA,288,0.0439443535188,1274300
AADA,101,0.0140633070513,1274300
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,520,0.0885700148441,1274300
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,415,0.0383773289358,1274300
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,595,0.0798134625876,1274300
TETA,543,0.0473448094459,1274300
TETL,5,0.000399784875535,1274300
TET35,594,0.0589497425252,1274300
TET34,556,0.13221353115,1274300
TET32,13,0.000745013818133,1274300
TETA_46_,3,0.000191395267939,1274300
TETB_46_,1,6.3356911071e-05,1274300
MARA,142,0.0409455262446,1274300
MEL,8,0.000601565414358,1274300
ARNA,520,0.0287651860899,1274300
TET_K_,2,0.000159565553808,1274300
DFRA15,2,0.00046650056814,1274300
GADW,479,0.072483971541,1274300
DFRA16,17,0.00396525482919,1274300
PATA,633,0.0505024977803,1274300
AAC_6___IB8,1,0.000162756864885,1274300
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,552,0.0737751920389,1274300
AAC_6___IB7,2,0.000280615284284,1274300
CMEB,752,0.0264792899408,1274300
MEF_B_,2,0.000179072345227,1274300
MEXX,518,0.0479023045512,1274300
AADA9,1,0.000122475901669,1274300
CFXA2,5,0.000570409573193,1274300
EVGS,1469,0.0449416982172,1274300
ADEB,14,0.000494868845933,1274300
MEXI,12,0.000427058829143,1274300
TOLC,2157,0.15957570798,1274300
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,1420,0.224141458322,1274300
MEXE,89,0.00820958745419,1274300
MEXB,36,0.00126035430742,1274300
ADEJ,4,0.000138451019278,1274300
MEXA,1,9.56143462115e-05,1274300
OQXA,3,0.000280974127358,1274300
OQXB,21,0.00073240589198,1274300
ACRD,876,0.0309347908088,1274300
SMEF,6,0.000463548032899,1274300
AAC_6___I,45,0.00900499047517,1274300
DHA,10,0.00096623468599,1274300
MDTP,703,0.052754235867,1274300
MACB,797,0.0453204577569,1274300
MACA,981,0.0968315606513,1274300
AAC_3__II,21,0.00268890275028,1274300
OMP36,39,0.0038085106383,1274300
PBP_1B,13,0.000579858501568,1274300
ACRS,362,0.0602570302038,1274300
CATB,249,0.0434212064531,1274300
PBP_1A,53,0.00269940975487,1274300
DFRF,3,0.000669883437787,1274300
RPOB2,592,0.0186568110177,1274300
QNRB33,5,0.00085561435979,1274300
QNRB31,1,0.000162036701766,1274300
DNA_BINDING_PROTEIN_H_NS,736,0.196733845437,1274300
ACRB,1722,0.0605183755274,1274300
MCR_2,1,6.806746208e-05,1274300
ACRA,497,0.0456147529216,1274300
ACRF,1256,0.0444826789327,1274300
KLEBSIELLA_PNEUMONIAE_OMPK37,219,0.0214434345379,1274300
KLEBSIELLA_PNEUMONIAE_OMPK36,12,0.00119739382885,1274300
BACTERIAL_REGULATORY_PROTEIN_LUXR,256,0.0459548794968,1274300
OMPR,421,0.0237663736987,D17181835
BACA,292,0.0137668911049,D17181835
CTX_M,95,0.00420190557839,D17181835
ERM_TR_,1,5.29674907217e-05,D17181835
VGAC,56,0.00948396860186,D17181835
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,466,0.0306016975222,D17181835
OMPF,625,0.0229186257931,D17181835
CHLORAMPHENICOL_EXPORTER,418,0.0113265682159,D17181835
EPTA,562,0.0132240554623,D17181835
MSBA,1402,0.03100564011,D17181835
QNRB28,1,6.01453282494e-05,D17181835
MULTIDRUG_ABC_TRANSPORTER,4,8.90733580995e-05,D17181835
PORIN_OMPC,80,0.00280568942679,D17181835
MDFA,271,0.00850748333292,D17181835
PBP_2X,35,0.000600651344784,D17181835
VIBRIO_CHOLERAE_VARG,3884,0.128182957316,D17181835
LMRD,7,0.000136099247308,D17181835
LMRC,7,0.000157513464541,D17181835
RAMA,2,0.000207598391054,D17181835
MPHA,214,0.00915088190203,D17181835
MRX,270,0.00843494433556,D17181835
MEFE,1,3.19382140084e-05,D17181835
ACRD,482,0.00598251718252,D17181835
APH_6__I,3723,0.18014701584,D17181835
MEXI,65,0.00081304326137,D17181835
TOLC,5923,0.154011165158,D17181835
QEPA,55,0.00138534347064,D17181835
ESCHERICHIA_COLI_MDFA,6,0.000188357564567,D17181835
MTRE,7,0.000192928697468,D17181835
CLASS_C,390,0.0128711002454,D17181835
MEFA,9,0.000286024449897,D17181835
VIBRIO_CHOLERAE_OMPT,3625,0.135632960435,D17181835
MDTO,608,0.0114577290618,D17181835
METALLO_BETA_LACTAMASE,1,4.43831042944e-05,D17181835
ROSA,211,0.00662390768726,D17181835
ROSB,307,0.0072770308938,D17181835
NORA,1,3.31729387767e-05,D17181835
VIBRIO_CHOLERAE_OMPU,2578,0.0945347476712,D17181835
TETO,5,0.000100712834471,D17181835
CRP,1,6.12909535494e-05,D17181835
MSRE,15,0.000393210801794,D17181835
MTRD,1,1.20628868279e-05,D17181835
AADA25,1,4.89395446592e-05,D17181835
QNRS9,3,0.000177125232735,D17181835
CAMP_REGULATORY_PROTEIN,3659,0.288928563177,D17181835
CMX,39,0.00131751419835,D17181835
YOJI,334,0.00785913616445,D17181835
ESCHERICHIA_COLI_MIPA,154,0.0079925380556,D17181835
DFRF,11,0.000863305504263,D17181835
LSA,3,7.75367484661e-05,D17181835
FLOR,4734,0.150821258816,D17181835
UGD,1160,0.038480608981,D17181835
MDTC,8,0.000100457367769,D17181835
MDTB,11,0.000136136637211,D17181835
MDTA,57,0.00176783786503,D17181835
MDTG,221,0.00707590336873,D17181835
MDTF,1057,0.0131193374729,D17181835
MDTE,437,0.0146095345642,D17181835
MDTD,220,0.00601197888319,D17181835
MDTK,3286,0.08922876668,D17181835
MDTH,211,0.00675572674571,D17181835
CPXA,455,0.0128147715791,D17181835
MDTN,350,0.0131337757606,D17181835
MDTM,428,0.0134361729391,D17181835
MDTL,527,0.0173480046786,D17181835
TETB_60_,4,8.89195181028e-05,D17181835
BCRA,4,0.000166616184406,D17181835
BLEOMYCIN_RESISTANCE_PROTEIN,11,0.0015389358989,D17181835
EFRB,69,0.00245333126224,D17181835
EFRA,26,0.000689997126556,D17181835
EMRY,292,0.00734054935869,D17181835
TETA_60_,1,2.22298795257e-05,D17181835
BAER,176,0.00943880684661,D17181835
BAES,271,0.00746909671627,D17181835
AMPC,12,0.000405388984106,D17181835
EMRR,153,0.0111890814633,D17181835
DFRA17,8,0.000655852241803,D17181835
EMRB_QACA_FAMILY_MAJOR_FACILITATOR_TRANSPORTER,8,0.000214072353353,D17181835
PMRF,187,0.00747483150896,D17181835
DFRA12,19,0.00148212669492,D17181835
QEPA1,1,2.51880631025e-05,D17181835
EVGS,840,0.00903235104939,D17181835
EMRA,301,0.00993384916374,D17181835
EMRB,413,0.0103823523464,D17181835
EMRD,476,0.0155498571492,D17181835
EMRE,52,0.00535437770208,D17181835
APH_3____I,2802,0.132591260616,D17181835
ERMB,198,0.0104019504024,D17181835
ERMC,25,0.00131876027104,D17181835
ERMG,2,0.000105500821683,D17181835
HMRM,3,8.3218320552e-05,D17181835
MGRB,37,0.0101325682783,D17181835
TETW,16,0.000322281070307,D17181835
DFRA1,2504,0.205281751684,D17181835
ERMT,253,0.013345853943,D17181835
DFRA5,67,0.00404865594573,D17181835
ESCHERICHIA_COLI_LAMB,451,0.0130153950912,D17181835
TEM,203,0.00929833932317,D17181835
TETQ,2,3.91814314928e-05,D17181835
QNRB,5,0.000299327912683,D17181835
TETR,152,0.00940580402547,D17181835
SUL1,54,0.00245596965813,D17181835
SUL2,3586,0.170316477786,D17181835
OXA,22,0.00102595726594,D17181835
QACH,4,0.000468040008923,D17181835
TETM,233,0.00469321808634,D17181835
SERRATIA_MARCESCENS_OMP1,45,0.00154866179423,D17181835
PENA,4,8.26394879318e-05,D17181835
TETA,538,0.0164872665048,D17181835
TETC,191,0.0124790870399,D17181835
TETB,54,0.00154453202945,D17181835
KDPE,189,0.0108117242061,D17181835
TETD,30,0.000980033013607,D17181835
SDIA,166,0.00890251100305,D17181835
AADA,56,0.00274061450092,D17181835
CAT_CHLORAMPHENICOL_ACETYLTRANSFERASE,1863,0.111529580266,D17181835
RLMA_II_,23,0.00104977058739,D17181835
BICYCLOMYCIN_MULTIDRUG_EFFLUX_PROTEIN_BCR,246,0.00799568348577,D17181835
KASUGAMYCIN_RESISTANCE_PROTEIN_KSGA,1209,0.057000586801,D17181835
TETL,144,0.00404680881077,D17181835
TRUNCATED_PUTATIVE_RESPONSE_REGULATOR_ARLR,4,0.000235088588957,D17181835
TET35,2522,0.0879699588587,D17181835
TET34,2064,0.172506174717,D17181835
TET32,3,6.04277006825e-05,D17181835
TETA_46_,2,4.48470391825e-05,D17181835
MARA,64,0.0064862237457,D17181835
MEL,25,0.000660734098839,D17181835
TRANSCRIPTIONAL_REGULATORY_PROTEIN_CPXR_CPXR,4137,0.229516128082,D17181835
ARNA,273,0.005307870645,D17181835
TET_K_,1,2.8041612735e-05,D17181835
DFRA15,10,0.000819815302253,D17181835
GADW,372,0.0197853276499,D17181835
DFRA16,68,0.00557474405532,D17181835
CMER,3,0.000183872860648,D17181835
PATA,344,0.00964631478085,D17181835
PATB,21,0.000696631714312,D17181835
DNA_BINDING_TRANSCRIPTIONAL_REGULATOR_GADX,379,0.0178034561788,D17181835
AAC_6___IB7,4,0.000197258241308,D17181835
CMEC,11,0.000287768501421,D17181835
CMEB,37,0.000457914143345,D17181835
CMEA,9,0.000315640060513,D17181835
MEF_B_,3,9.44090482546e-05,D17181835
MEXX,293,0.00952331407044,D17181835
MEXW,395,0.00499418919148,D17181835
MPHD,15,0.000656688788029,D17181835
CFXA2,1,4.00968854996e-05,D17181835
EMRK,323,0.0107425461996,D17181835
MEXK,1,1.25571709711e-05,D17181835
ADEC,2,5.4887421089e-05,D17181835
MEXF,1,1.21196800804e-05,D17181835
ACRF,727,0.00904960336401,D17181835
MEXE,49,0.00158862446354,D17181835
MEXB,45,0.000553728022029,D17181835
ADEI,1,3.09401448206e-05,D17181835
MEXA,1,3.36060058626e-05,D17181835
OQXA,1,3.29184149498e-05,D17181835
CMLA,3,9.21558490123e-05,D17181835
SMEF,7,0.000190079539489,D17181835
SMEE,2,2.47521158565e-05,D17181835
AAC_6___I,1,7.03338811223e-05,D17181835
DHA,3,0.00010188205999,D17181835
MDTP,468,0.012343596137,D17181835
MACB,404,0.00807441692412,D17181835
MACA,239,0.00829162522546,D17181835
AAC_3__II,2,9.00076940236e-05,D17181835
OMP36,53,0.00181911550135,D17181835
SMER,1,5.62056779274e-05,D17181835
PBP_1B,62,0.000971995390029,D17181835
ACRS,213,0.0124615652376,D17181835
CATB,833,0.0510553643067,D17181835
PBP_1A,176,0.00315064484449,D17181835
RPOB2,1507,0.0166925542769,D17181835
DNA_BINDING_PROTEIN_H_NS,2125,0.199642978259,D17181835
ACRA,368,0.0118710899506,D17181835
ACRB,1160,0.0143286720582,D17181835
CATS,1,7.84823185694e-05,D17181835
KLEBSIELLA_PNEUMONIAE_OMPK35,1,5.67008821382e-05,D17181835
KLEBSIELLA_PNEUMONIAE_OMPK37,93,0.00320056770808,D17181835
KLEBSIELLA_PNEUMONIAE_OMPK36,20,0.000701422356696,D17181835
BACTERIAL_REGULATORY_PROTEIN_LUXR,142,0.00895929526884,D17181835
OMPR,12,0.0437425542964,1274767
BACA,4,0.0121774143829,1274767
VGAC,2,0.0218712771482,1274767
COB_I_ALAMIN_ADENOLSYLTRANSFERASE,4,0.0169613986047,1274767
OMPF,10,0.0236783057445,1274767
CHLORAMPHENICOL_EXPORTER,6,0.0104982130311,1274767
EPTA,6,0.00911636414952,1274767
MSBA,19,0.0271324091082,1274767
MULTIDRUG_ABC_TRANSPORTER,1,0.00143790403396,1274767
PORIN_OMPC,1,0.00226460090363,1274767
PBP_2X,1,0.00110814470884,1274767
VIBRIO_CHOLERAE_VARG,52,0.110814470884,1274767
MPHA,1,0.00276115791239,1274767
MRX,1,0.00201725371755,1274767
APH_6__I,60,0.187468089842,1274767
FOSA5,1,0.00597919806929,1274767
CLASS_C,11,0.023441522687,1274767
VIBRIO_CHOLERAE_OMPT,69,0.166704908961,1274767
CPXA,5,0.0090930911557,1274767
ROSA,2,0.00405418795918,1274767
ROSB,4,0.00612234645769,1274767
VIBRIO_CHOLERAE_OMPU,53,0.125495020446,1274767
QNRS9,1,0.00381242445702,1274767
CAMP_REGULATORY_PROTEIN,45,0.229447140634,1274767
YOJI,6,0.00911636414952,1274767
ESCHERICHIA_COLI_MIPA,4,0.0134049763166,1274767
FLOR,65,0.133717956822,1274767
UGD,9,0.0192782906822,1274767
MDTG,5,0.0103371707914,1274767
MDTF,22,0.017632003564,1274767
MDTE,7,0.0151110642115,1274767
MDTD,5,0.00882280819141,1274767
MDTK,33,0.0578619863794,1274767
MDTH,3,0.00620230247486,1274767
MDTO,6,0.00730109983863,1274767
MDTN,2,0.00484611388706,1274767
MDTM,8,0.0162167518367,1274767
MDTL,10,0.021255972676,1274767
OXA,2,0.00602252559153,1274767
EMRY,2,0.00324651770168,1274767
